208	1
217	1
222	3
224	1
226	2
228	2
229	1
231	1
232	2
233	2
234	1
236	3
237	4
239	2
241	3
242	2
243	2
245	2
246	1
247	4
248	2
249	2
250	3
251	2
252	5
253	3
254	5
255	6
256	3
257	3
258	2
259	5
260	2
261	2
262	4
263	8
264	9
265	11
266	7
267	3
268	5
269	9
270	7
271	7
272	9
273	12
274	17
275	11
276	18
277	12
278	18
279	13
280	14
281	19
282	23
283	13
284	16
285	33
286	18
287	20
288	23
289	28
290	29
291	26
292	28
293	37
294	29
295	22
296	37
297	44
298	44
299	43
300	46
301	47
302	46
303	49
304	43
305	66
306	48
307	53
308	54
309	65
310	74
311	55
312	65
313	67
314	63
315	63
316	76
317	71
318	70
319	94
320	97
321	83
322	87
323	90
324	87
325	81
326	95
327	94
328	102
329	122
330	94
331	93
332	100
333	98
334	98
335	93
336	103
337	105
338	109
339	112
340	91
341	109
342	109
343	135
344	106
345	131
346	103
347	114
348	106
349	130
350	105
351	117
352	126
353	116
354	118
355	133
356	94
357	112
358	117
359	122
360	110
361	102
362	118
363	98
364	126
365	109
366	110
367	108
368	108
369	98
370	101
371	102
372	85
373	97
374	77
375	60
376	83
377	82
378	76
379	84
380	83
381	65
382	71
383	68
384	73
385	77
386	56
387	69
388	58
389	49
390	64
391	40
392	67
393	59
394	32
395	40
396	45
397	44
398	44
399	36
400	35
401	40
402	26
403	35
404	42
405	33
406	22
407	28
408	18
409	16
410	27
411	24
412	21
413	22
414	18
415	17
416	18
417	9
418	16
419	20
420	9
421	10
422	5
423	14
424	10
425	9
426	9
427	2
428	5
429	5
430	8
431	7
432	8
433	6
434	8
435	3
436	5
437	2
438	3
439	3
440	3
441	4
442	1
443	2
444	2
445	3
446	1
447	4
448	4
449	2
451	1
452	1
454	1
455	2
458	2
459	1
463	1
467	1
468	2
469	1
471	2
476	1
482	1
485	1
489	1
