360440	1
361851	1
362539	1
362817	1
362854	1
363089	1
363128	1
363571	1
363725	1
363957	1
363973	1
364088	1
364194	1
364199	1
364272	1
364483	1
364509	1
364672	1
364719	1
364730	1
364855	1
364959	1
364985	1
365038	1
365097	1
365151	1
365187	1
365216	1
365232	1
365519	1
365541	1
365586	1
365595	1
365604	1
365662	1
365663	1
365676	1
365691	1
365726	1
365781	1
365804	1
365812	1
365818	1
365852	1
365889	1
365905	1
365911	1
365952	1
365953	1
365954	1
366001	1
366004	1
366016	1
366031	1
366056	1
366068	1
366091	1
366139	1
366191	1
366210	1
366211	1
366215	1
366226	1
366243	1
366274	1
366310	1
366312	1
366359	1
366379	1
366385	1
366388	1
366405	1
366445	1
366461	1
366462	1
366463	1
366477	1
366486	1
366487	1
366498	1
366538	1
366545	1
366564	1
366566	1
366574	1
366585	1
366597	1
366607	1
366655	1
366682	1
366708	1
366724	1
366732	1
366790	1
366814	1
366845	1
366881	1
366886	1
366904	1
366918	1
366928	1
366937	1
366955	1
366956	1
366965	1
366978	1
366995	1
367036	1
367057	1
367065	1
367075	1
367078	1
367082	2
367096	1
367101	1
367118	1
367131	1
367141	1
367150	1
367175	1
367185	2
367193	1
367203	1
367205	1
367213	1
367218	1
367225	1
367241	1
367272	1
367273	1
367299	1
367305	1
367308	1
367315	1
367324	1
367350	1
367405	1
367414	1
367430	1
367435	1
367443	1
367453	1
367464	1
367468	1
367477	1
367485	1
367500	1
367505	2
367557	1
367572	1
367613	1
367620	1
367621	1
367624	2
367658	1
367676	1
367677	1
367686	1
367689	1
367714	1
367715	1
367722	1
367729	1
367732	1
367738	1
367744	1
367750	2
367759	1
367765	1
367769	1
367791	2
367832	1
367842	1
367843	1
367849	1
367859	1
367862	1
367884	1
367885	1
367888	1
367896	1
367908	1
367913	1
367923	1
367926	1
367939	1
367942	1
367957	1
367962	2
367963	1
367980	1
367999	1
368007	1
368037	1
368040	1
368052	1
368056	2
368071	1
368080	1
368099	1
368101	1
368119	1
368120	1
368121	1
368122	1
368133	1
368137	1
368151	1
368158	1
368159	1
368161	1
368173	1
368189	1
368198	1
368214	1
368215	2
368224	1
368258	1
368263	1
368275	1
368277	1
368283	1
368297	2
368320	1
368331	1
368338	1
368368	1
368369	1
368370	1
368377	1
368385	1
368390	1
368399	1
368403	1
368410	1
368421	1
368426	1
368430	1
368433	1
368446	1
368453	2
368456	1
368463	1
368465	2
368467	1
368471	1
368480	2
368484	1
368498	1
368527	1
368532	1
368533	1
368537	1
368538	1
368542	1
368562	1
368571	1
368577	1
368584	1
368585	1
368593	1
368610	1
368620	1
368624	1
368635	1
368645	1
368651	1
368657	1
368663	1
368671	1
368673	1
368682	1
368683	2
368690	2
368699	1
368723	2
368729	1
368731	1
368733	1
368736	1
368742	1
368748	1
368763	1
368768	1
368774	1
368778	1
368780	1
368792	1
368802	1
368814	1
368816	1
368817	1
368821	1
368823	1
368831	1
368832	1
368833	1
368841	1
368844	1
368849	1
368856	1
368860	1
368861	1
368867	1
368881	1
368889	2
368898	2
368899	1
368906	1
368916	1
368917	1
368924	2
368935	1
368939	1
368946	1
368947	1
368948	1
368955	1
368966	1
368974	1
368977	1
368987	1
368992	2
369003	1
369004	1
369006	1
369008	1
369013	1
369016	1
369017	1
369020	1
369024	1
369041	1
369054	1
369063	1
369067	1
369069	1
369074	1
369076	1
369091	1
369103	2
369107	1
369113	1
369116	1
369121	1
369122	1
369124	1
369125	1
369128	1
369129	1
369132	2
369147	1
369154	1
369158	1
369165	1
369166	1
369167	1
369171	1
369176	1
369183	1
369192	1
369197	1
369199	1
369209	1
369228	1
369237	2
369242	1
369257	1
369258	1
369268	1
369279	1
369281	2
369283	1
369284	1
369291	1
369292	1
369305	1
369306	1
369309	1
369311	1
369312	1
369315	1
369326	1
369330	2
369333	1
369337	1
369338	1
369342	1
369343	1
369344	2
369347	1
369348	1
369352	1
369354	1
369356	1
369360	1
369365	1
369366	1
369367	1
369370	1
369388	1
