21166	1
21238	1
21279	1
21310	1
21322	1
21339	1
21349	1
21358	1
21389	1
21401	1
21453	1
21456	1
21469	1
21487	1
21506	1
21524	1
21531	1
21535	1
21544	1
21586	1
21590	1
21610	1
21633	1
21639	1
21661	1
21665	1
21669	1
21683	1
21699	1
21737	1
21739	1
21741	1
21746	1
21747	1
21754	1
21763	1
21764	1
21766	1
21768	1
21777	1
21785	1
21787	1
21794	1
21807	1
21811	1
21815	1
21820	1
21822	1
21831	1
21835	1
21841	1
21847	1
21848	2
21849	1
21850	1
21852	3
21855	1
21858	1
21859	2
21864	1
21867	1
21874	1
21879	1
21882	1
21886	1
21890	1
21895	1
21901	1
21902	2
21910	1
21913	1
21916	1
21918	1
21922	1
21923	1
21926	2
21932	1
21933	2
21934	1
21935	1
21937	2
21940	1
21948	1
21949	1
21955	1
21958	1
21962	1
21964	1
21965	1
21970	1
21972	1
21973	1
21976	1
21978	1
21983	1
21984	1
21987	1
21989	2
21993	1
21994	1
21997	2
22001	1
22002	1
22004	1
22006	2
22011	1
22015	1
22016	1
22017	1
22023	1
22027	1
22029	1
22030	1
22031	1
22037	1
22038	1
22039	1
22042	1
22043	1
22046	1
22049	2
22052	1
22054	1
22055	1
22057	1
22058	1
22059	1
22062	1
22063	2
22064	2
22065	1
22066	1
22070	2
22072	2
22073	1
22075	2
22078	1
22079	1
22080	1
22081	1
22082	3
22084	1
22085	2
22087	1
22088	2
22091	1
22094	2
22096	1
22097	1
22098	1
22099	1
22101	1
22103	1
22104	1
22105	1
22110	1
22111	1
22113	2
22114	1
22118	2
22119	1
22122	2
22123	1
22126	3
22127	1
22128	2
22129	1
22131	1
22134	2
22135	1
22136	1
22137	1
22139	3
22145	1
22148	1
22149	1
22150	1
22151	1
22153	2
22154	3
22155	1
22156	2
22157	1
22158	1
22159	1
22160	1
22162	1
22163	2
22164	2
22165	2
22166	1
22167	2
22170	4
22173	1
22174	1
22175	1
22177	1
22178	3
22179	2
22183	3
22184	1
22185	1
22187	1
22188	1
22191	3
22192	3
22196	1
22197	3
22198	1
22199	2
22201	1
22202	6
22203	2
22204	2
22205	3
22207	2
22208	4
22209	3
22212	2
22213	2
22214	1
22216	1
22217	3
22219	3
22220	1
22221	2
