1073	2
1079	1
1093	1
1110	1
1112	1
1114	2
1122	1
1123	2
1125	1
1130	1
1131	1
1134	1
1137	1
1142	1
1144	1
1147	1
1148	1
1149	1
1152	3
1155	2
1157	1
1159	2
1161	3
1164	1
1165	1
1166	1
1168	1
1169	1
1171	1
1173	1
1174	2
1175	2
1180	3
1181	2
1182	1
1183	1
1185	1
1186	2
1188	1
1189	3
1190	3
1192	1
1193	2
1194	5
1195	2
1197	2
1198	1
1199	3
1200	4
1201	3
1202	2
1203	2
1204	2
1205	1
1206	3
1207	3
1208	4
1209	5
1210	6
1211	2
1212	5
1213	3
1215	1
1217	2
1218	4
1219	2
1220	4
1221	5
1222	4
1223	1
1224	2
1225	10
1226	3
1227	2
1228	2
1229	6
1230	3
1231	3
1232	2
1233	3
1234	7
1235	7
1236	5
1237	3
1238	7
1239	7
1240	2
1241	10
1242	6
1243	8
1244	9
1245	2
1246	3
1247	4
1248	4
1249	2
1250	4
1251	4
1252	5
1253	6
1254	7
1255	2
1256	6
1257	7
1258	5
1259	6
1260	6
1261	6
1262	12
1263	7
1264	8
1265	7
1266	10
1267	7
1268	12
1269	14
1270	13
1271	10
1272	7
1273	18
1274	15
1275	9
1276	5
1277	16
1278	4
1279	14
1280	11
1281	14
1282	13
1283	13
1284	15
1285	13
1286	12
1287	7
1288	9
1289	20
1290	19
1291	16
1292	10
1293	13
1294	9
1295	19
1296	12
1297	21
1298	22
1299	7
1300	23
1301	20
1302	18
1303	14
1304	13
1305	21
1306	18
1307	12
1308	16
1309	25
1310	22
1311	26
1312	16
1313	23
1314	23
1315	20
1316	22
1317	15
1318	17
1319	18
1320	27
1321	21
1322	15
1323	24
1324	14
1325	26
1326	24
1327	27
1328	14
1329	26
1330	24
1331	27
1332	26
1333	32
1334	27
1335	25
1336	26
1337	31
1338	29
1339	26
1340	29
1341	27
1342	33
1343	28
1344	31
1345	41
1346	35
1347	39
1348	24
1349	32
1350	37
1351	35
1352	32
1353	29
1354	41
1355	39
1356	40
1357	29
1358	35
1359	34
1360	46
1361	35
1362	36
1363	33
1364	43
1365	38
1366	34
1367	49
1368	40
1369	27
1370	36
1371	39
1372	34
1373	40
1374	41
1375	25
1376	39
1377	40
1378	42
1379	33
1380	33
1381	32
1382	40
1383	49
1384	39
1385	38
1386	42
1387	37
1388	53
1389	42
1390	56
1391	36
1392	45
1393	37
1394	47
1395	53
1396	43
1397	58
1398	41
1399	45
1400	51
1401	49
1402	42
1403	46
1404	36
1405	46
1406	38
1407	37
1408	41
1409	39
1410	42
1411	33
1412	55
1413	38
1414	47
1415	34
1416	44
1417	38
1418	38
1419	30
1420	53
1421	59
1422	46
1423	30
1424	43
1425	42
1426	40
1427	30
1428	53
1429	44
1430	34
1431	49
1432	51
1433	56
1434	38
1435	35
1436	44
1437	52
1438	42
1439	44
1440	41
1441	44
1442	49
1443	49
1444	44
1445	50
1446	38
1447	47
1448	32
1449	51
1450	59
1451	46
1452	43
1453	46
1454	33
1455	47
1456	41
1457	52
1458	34
1459	38
1460	40
1461	49
1462	42
1463	61
1464	38
1465	36
1466	42
1467	35
1468	41
1469	35
1470	52
1471	47
1472	30
1473	36
1474	47
1475	33
1476	38
1477	36
1478	42
1479	34
1480	38
1481	43
1482	37
1483	32
1484	37
1485	31
1486	41
1487	46
1488	30
1489	34
1490	36
1491	34
1492	34
1493	30
1494	30
1495	31
1496	31
1497	35
1498	28
1499	24
1500	31
1501	29
1502	28
1503	30
1504	38
1505	25
1506	23
1507	30
1508	34
1509	27
1510	29
1511	34
1512	20
1513	22
1514	25
1515	27
1516	21
1517	37
1518	23
1519	28
1520	27
1521	23
1522	26
1523	23
1524	29
1525	22
1526	23
1527	24
1528	26
1529	24
1530	24
1531	18
1532	28
1533	18
1534	24
1535	26
1536	21
1537	10
1538	17
1539	14
1540	20
1541	24
1542	25
1543	19
1544	12
1545	14
1546	17
1547	12
1548	16
1549	14
1550	19
1551	10
1552	11
1553	13
1554	14
1555	10
1556	13
1557	15
1558	8
1559	18
1560	11
1561	7
1562	17
1563	22
1564	15
1565	14
1566	18
1567	10
1568	8
1569	9
1570	11
1571	8
1572	11
1573	14
1574	14
1575	18
1576	14
1577	12
1578	8
1579	11
1580	7
1581	7
1582	15
1583	12
1584	7
1585	10
1586	7
1587	7
1588	4
1589	3
1590	9
1591	9
1592	4
1593	5
1594	3
1595	8
1596	12
1597	6
1598	9
1599	4
1600	8
1601	4
1602	6
1603	13
1604	2
1605	9
1606	5
1607	4
1608	3
1609	2
1610	2
1611	5
1612	6
1613	5
1614	5
1615	4
1616	7
1617	2
1618	3
1619	3
1620	5
1621	3
1622	4
1623	5
1624	4
1625	2
1626	8
1627	3
1628	2
1629	3
1630	4
1632	6
1633	2
1634	2
1635	3
1636	3
1637	1
1638	1
1639	3
1640	2
1642	5
1643	3
1644	4
1645	6
1646	1
1647	5
1648	1
1649	5
1650	1
1651	2
1652	1
1653	3
1654	1
1655	4
1657	1
1660	1
1661	2
1662	1
1666	1
1667	2
1668	2
1669	1
1670	1
1671	3
1672	1
1674	1
1675	1
1676	1
1677	2
1678	1
1683	1
1684	1
1685	1
1688	1
1690	2
1691	2
1693	1
1695	1
1704	1
1709	1
1713	1
1715	1
1724	1
1728	1
1732	1
1735	1
1737	1
