190	0.0001	0.445312517695129
210	0.0002	0.492187519557774
213	0.0003	0.499218769837171
215	0.0004	0.503906270023435
219	0.0005	0.513281270395964
222	0.0006	0.520312520675361
227	0.0007	0.532031271141022
230	0.0008	0.539062521420419
231	0.0009	0.541406271513551
232	0.0011	0.543750021606684
233	0.0012	0.546093771699816
236	0.0013	0.553125021979213
237	0.0014	0.555468772072345
240	0.0016	0.562500022351742
242	0.0017	0.567187522538006
244	0.0021	0.571875022724271
245	0.0022	0.574218772817403
247	0.0024	0.578906273003668
248	0.0028	0.5812500230968
249	0.0031	0.583593773189932
250	0.0033	0.585937523283064
251	0.0041	0.588281273376197
252	0.0044	0.590625023469329
253	0.0045	0.592968773562461
254	0.005	0.595312523655593
255	0.0055	0.597656273748726
256	0.0063	0.600000023841858
257	0.0068	0.60234377393499
258	0.0073	0.604687524028122
259	0.0076	0.607031274121255
260	0.0088	0.609375024214387
261	0.0095	0.611718774307519
262	0.01	0.614062524400651
263	0.0107	0.616406274493784
264	0.0116	0.618750024586916
265	0.0126	0.621093774680048
266	0.0135	0.62343752477318
267	0.0142	0.625781274866313
268	0.015	0.628125024959445
269	0.0159	0.630468775052577
270	0.0169	0.63281252514571
271	0.0177	0.635156275238842
272	0.0184	0.637500025331974
273	0.0195	0.639843775425106
274	0.0209	0.642187525518239
275	0.022	0.644531275611371
276	0.024	0.646875025704503
277	0.0254	0.649218775797635
278	0.0264	0.651562525890768
279	0.0283	0.6539062759839
280	0.0295	0.656250026077032
281	0.0315	0.658593776170164
282	0.0337	0.660937526263297
283	0.0362	0.663281276356429
284	0.0381	0.665625026449561
285	0.04	0.667968776542693
286	0.0426	0.670312526635826
287	0.0449	0.672656276728958
288	0.0477	0.67500002682209
289	0.052	0.677343776915222
290	0.0551	0.679687527008355
291	0.0573	0.682031277101487
292	0.0604	0.684375027194619
293	0.0639	0.686718777287751
294	0.0676	0.689062527380884
295	0.0709	0.691406277474016
296	0.0752	0.693750027567148
297	0.0791	0.69609377766028
298	0.0834	0.698437527753413
299	0.0864	0.700781277846545
300	0.0902	0.703125027939677
301	0.095	0.705468778032809
302	0.1	0.707812528125942
303	0.1048	0.710156278219074
304	0.1096	0.712500028312206
305	0.1143	0.714843778405339
306	0.1197	0.717187528498471
307	0.1267	0.719531278591603
308	0.1313	0.721875028684735
309	0.1382	0.724218778777868
310	0.145	0.726562528871
311	0.1522	0.728906278964132
312	0.1595	0.731250029057264
313	0.1658	0.733593779150397
314	0.1733	0.735937529243529
315	0.182	0.738281279336661
316	0.1889	0.740625029429793
317	0.1964	0.742968779522926
318	0.2042	0.745312529616058
319	0.2124	0.74765627970919
320	0.221	0.750000029802322
321	0.2294	0.752343779895455
322	0.2382	0.754687529988587
323	0.2466	0.757031280081719
324	0.2565	0.759375030174851
325	0.267	0.761718780267984
326	0.2763	0.764062530361116
327	0.2863	0.766406280454248
328	0.2967	0.76875003054738
329	0.308	0.771093780640513
330	0.3169	0.773437530733645
331	0.3275	0.775781280826777
332	0.3367	0.778125030919909
333	0.3465	0.780468781013042
334	0.3562	0.782812531106174
335	0.3656	0.785156281199306
336	0.3759	0.787500031292439
337	0.3889	0.789843781385571
338	0.3991	0.792187531478703
339	0.4099	0.794531281571835
340	0.4215	0.796875031664968
341	0.4329	0.7992187817581
342	0.4437	0.801562531851232
343	0.4557	0.803906281944364
344	0.4672	0.806250032037497
345	0.4788	0.808593782130629
346	0.4903	0.810937532223761
347	0.5006	0.813281282316893
348	0.5131	0.815625032410026
349	0.5238	0.817968782503158
350	0.5346	0.82031253259629
351	0.5454	0.822656282689422
352	0.556	0.825000032782555
353	0.5683	0.827343782875687
354	0.5811	0.829687532968819
355	0.5937	0.832031283061951
356	0.6051	0.834375033155084
357	0.6129	0.836718783248216
358	0.624	0.839062533341348
359	0.6339	0.84140628343448
360	0.6452	0.843750033527613
361	0.6573	0.846093783620745
362	0.6676	0.848437533713877
363	0.6776	0.850781283807009
364	0.6871	0.853125033900142
365	0.6957	0.855468783993274
366	0.7076	0.857812534086406
367	0.7185	0.860156284179538
368	0.7281	0.862500034272671
369	0.7365	0.864843784365803
370	0.7474	0.867187534458935
371	0.7565	0.869531284552068
372	0.767	0.8718750346452
373	0.7767	0.874218784738332
374	0.7863	0.876562534831464
375	0.7952	0.878906284924597
376	0.8019	0.881250035017729
377	0.8102	0.883593785110861
378	0.8172	0.885937535203993
379	0.8251	0.888281285297126
380	0.8334	0.890625035390258
381	0.8407	0.89296878548339
382	0.8467	0.895312535576522
383	0.8528	0.897656285669655
384	0.8587	0.900000035762787
385	0.8644	0.902343785855919
386	0.87	0.904687535949051
387	0.8761	0.907031286042184
388	0.8823	0.909375036135316
389	0.8871	0.911718786228448
390	0.8926	0.91406253632158
391	0.897	0.916406286414713
392	0.902	0.918750036507845
393	0.9065	0.921093786600977
394	0.9106	0.923437536694109
395	0.9132	0.925781286787242
396	0.9179	0.928125036880374
397	0.9214	0.930468786973506
398	0.926	0.932812537066638
399	0.9306	0.935156287159771
400	0.9337	0.937500037252903
401	0.9368	0.939843787346035
402	0.9414	0.942187537439167
403	0.9455	0.9445312875323
404	0.9472	0.946875037625432
405	0.9495	0.949218787718564
406	0.9519	0.951562537811697
407	0.9546	0.953906287904829
408	0.9576	0.956250037997961
409	0.9602	0.958593788091093
410	0.9626	0.960937538184226
411	0.9642	0.963281288277358
412	0.9656	0.96562503837049
413	0.9675	0.967968788463622
414	0.9699	0.970312538556755
415	0.9714	0.972656288649887
416	0.973	0.975000038743019
417	0.9754	0.977343788836151
