5051	1
5153	1
5177	1
5364	1
5421	1
5640	1
5660	1
5665	1
5669	1
5688	1
5703	1
5727	1
5746	1
5751	1
5764	1
5792	1
5818	1
5838	1
5840	1
5858	1
5898	1
5907	1
5912	1
5920	1
5929	1
5933	1
5942	1
5944	1
5949	1
5960	1
5962	1
5987	1
6020	1
6039	1
6040	1
6058	1
6064	1
6076	1
6090	1
6164	1
6190	1
6194	1
6232	1
6233	1
6276	1
6333	1
6335	1
6338	1
6351	1
6361	1
6370	1
6442	1
6465	1
6499	1
6509	1
6542	1
6544	1
6592	1
6612	1
6618	1
6632	1
6686	1
6696	1
6733	1
6833	1
6868	1
6872	1
6879	1
6894	1
6896	1
6928	1
6971	1
6993	1
7013	1
7019	1
7022	1
7027	1
7043	1
7059	1
7070	1
7074	1
7116	1
7125	1
7141	1
7256	1
7294	1
7309	1
7324	1
7343	1
7352	1
7373	1
7485	1
7550	1
7592	1
7624	1
7657	1
7685	1
7696	1
7700	1
7718	1
7827	1
7961	1
8002	1
8027	1
8044	1
8048	1
8055	1
8094	1
8118	1
8122	1
8177	1
8223	1
8268	1
8346	1
8349	1
8390	1
8480	2
8586	1
8589	1
8596	1
8599	1
8663	1
8682	1
8701	1
8720	1
8737	1
8741	1
8796	1
8816	1
8832	1
8850	1
8975	1
8978	1
8988	1
9047	1
9049	1
9080	1
9135	1
9140	1
9218	1
9279	1
9361	1
9387	1
9430	1
9464	1
9468	1
9516	1
9519	1
